,model,model_img_size,model_params,model_gflops,fps,max_mem,iou_type,metric,iou,area,max_dets,score
0,YOLOv5l,640,46.5,109.2,14.53850805333905,403.33984375,bbox,avg_precision,0.50:0.95,all,100,0.4374486967422573
1,YOLOv5l,640,46.5,109.2,14.53850805333905,403.33984375,bbox,avg_precision,0.50,all,100,0.5920127548395261
2,YOLOv5l,640,46.5,109.2,14.53850805333905,403.33984375,bbox,avg_precision,0.75,all,100,0.47932808725541365
3,YOLOv5l,640,46.5,109.2,14.53850805333905,403.33984375,bbox,avg_precision,0.50:0.95,small,100,0.2632501017966132
4,YOLOv5l,640,46.5,109.2,14.53850805333905,403.33984375,bbox,avg_precision,0.50:0.95,medium,100,0.4942295806324495
5,YOLOv5l,640,46.5,109.2,14.53850805333905,403.33984375,bbox,avg_precision,0.50:0.95,large,100,0.5764366725863653
6,YOLOv5l,640,46.5,109.2,14.53850805333905,403.33984375,bbox,avg_recall,0.50:0.95,all,1,0.33696926279256906
7,YOLOv5l,640,46.5,109.2,14.53850805333905,403.33984375,bbox,avg_recall,0.50:0.95,all,10,0.4959485092573958
8,YOLOv5l,640,46.5,109.2,14.53850805333905,403.33984375,bbox,avg_recall,0.50:0.95,all,100,0.5037824297000733
9,YOLOv5l,640,46.5,109.2,14.53850805333905,403.33984375,bbox,avg_recall,0.50:0.95,small,100,0.2985918313045547
10,YOLOv5l,640,46.5,109.2,14.53850805333905,403.33984375,bbox,avg_recall,0.50:0.95,medium,100,0.5620206894754014
11,YOLOv5l,640,46.5,109.2,14.53850805333905,403.33984375,bbox,avg_recall,0.50:0.95,large,100,0.6617078810140558
