,model,model_img_size,model_params,model_gflops,fps,max_mem,iou_type,metric,iou,area,max_dets,score
0,YOLOv5m,640,21.2,49.0,25.9222921940232,190.9248046875,bbox,avg_precision,0.50:0.95,all,100,0.40107412919114527
1,YOLOv5m,640,21.2,49.0,25.9222921940232,190.9248046875,bbox,avg_precision,0.50,all,100,0.5550844548722342
2,YOLOv5m,640,21.2,49.0,25.9222921940232,190.9248046875,bbox,avg_precision,0.75,all,100,0.4396103703183141
3,YOLOv5m,640,21.2,49.0,25.9222921940232,190.9248046875,bbox,avg_precision,0.50:0.95,small,100,0.22177847460957986
4,YOLOv5m,640,21.2,49.0,25.9222921940232,190.9248046875,bbox,avg_precision,0.50:0.95,medium,100,0.4539865232812795
5,YOLOv5m,640,21.2,49.0,25.9222921940232,190.9248046875,bbox,avg_precision,0.50:0.95,large,100,0.5345730530701966
6,YOLOv5m,640,21.2,49.0,25.9222921940232,190.9248046875,bbox,avg_recall,0.50:0.95,all,1,0.3127396667207551
7,YOLOv5m,640,21.2,49.0,25.9222921940232,190.9248046875,bbox,avg_recall,0.50:0.95,all,10,0.4565852175038463
8,YOLOv5m,640,21.2,49.0,25.9222921940232,190.9248046875,bbox,avg_recall,0.50:0.95,all,100,0.46343509823082357
9,YOLOv5m,640,21.2,49.0,25.9222921940232,190.9248046875,bbox,avg_recall,0.50:0.95,small,100,0.2533833854752631
10,YOLOv5m,640,21.2,49.0,25.9222921940232,190.9248046875,bbox,avg_recall,0.50:0.95,medium,100,0.520114347475236
11,YOLOv5m,640,21.2,49.0,25.9222921940232,190.9248046875,bbox,avg_recall,0.50:0.95,large,100,0.6218165102621103
