,model,model_img_size,model_params,model_gflops,fps,max_mem,iou_type,metric,iou,area,max_dets,score
0,YOLOv4,608,64.4,128.9,6.8777781695054125,924.79443359375,bbox,avg_precision,0.50:0.95,all,100,0.4058768350939721
1,YOLOv4,608,64.4,128.9,6.8777781695054125,924.79443359375,bbox,avg_precision,0.50,all,100,0.5688205720407693
2,YOLOv4,608,64.4,128.9,6.8777781695054125,924.79443359375,bbox,avg_precision,0.75,all,100,0.46717634387496365
3,YOLOv4,608,64.4,128.9,6.8777781695054125,924.79443359375,bbox,avg_precision,0.50:0.95,small,100,0.2313673709495512
4,YOLOv4,608,64.4,128.9,6.8777781695054125,924.79443359375,bbox,avg_precision,0.50:0.95,medium,100,0.4717400613623245
5,YOLOv4,608,64.4,128.9,6.8777781695054125,924.79443359375,bbox,avg_precision,0.50:0.95,large,100,0.5350048150210769
6,YOLOv4,608,64.4,128.9,6.8777781695054125,924.79443359375,bbox,avg_recall,0.50:0.95,all,1,0.3056739346646073
7,YOLOv4,608,64.4,128.9,6.8777781695054125,924.79443359375,bbox,avg_recall,0.50:0.95,all,10,0.44007607152515404
8,YOLOv4,608,64.4,128.9,6.8777781695054125,924.79443359375,bbox,avg_recall,0.50:0.95,all,100,0.44345341091085244
9,YOLOv4,608,64.4,128.9,6.8777781695054125,924.79443359375,bbox,avg_recall,0.50:0.95,small,100,0.2486474782534396
10,YOLOv4,608,64.4,128.9,6.8777781695054125,924.79443359375,bbox,avg_recall,0.50:0.95,medium,100,0.5116496858272493
11,YOLOv4,608,64.4,128.9,6.8777781695054125,924.79443359375,bbox,avg_recall,0.50:0.95,large,100,0.5871196089646964
