,model,model_img_size,model_params,model_gflops,fps,max_mem,iou_type,metric,iou,area,max_dets,score
0,YOLOv3-tiny,640,8.8,13.3,69.36797429279541,91.41796875,bbox,avg_precision,0.50:0.95,all,100,0.12176586901118071
1,YOLOv3-tiny,640,8.8,13.3,69.36797429279541,91.41796875,bbox,avg_precision,0.50,all,100,0.21826486267363548
2,YOLOv3-tiny,640,8.8,13.3,69.36797429279541,91.41796875,bbox,avg_precision,0.75,all,100,0.11982225990121306
3,YOLOv3-tiny,640,8.8,13.3,69.36797429279541,91.41796875,bbox,avg_precision,0.50:0.95,small,100,0.05281231737082515
4,YOLOv3-tiny,640,8.8,13.3,69.36797429279541,91.41796875,bbox,avg_precision,0.50:0.95,medium,100,0.16993713936683794
5,YOLOv3-tiny,640,8.8,13.3,69.36797429279541,91.41796875,bbox,avg_precision,0.50:0.95,large,100,0.14786070802680945
6,YOLOv3-tiny,640,8.8,13.3,69.36797429279541,91.41796875,bbox,avg_recall,0.50:0.95,all,1,0.1096652241574024
7,YOLOv3-tiny,640,8.8,13.3,69.36797429279541,91.41796875,bbox,avg_recall,0.50:0.95,all,10,0.14921193177909228
8,YOLOv3-tiny,640,8.8,13.3,69.36797429279541,91.41796875,bbox,avg_recall,0.50:0.95,all,100,0.15001474919049151
9,YOLOv3-tiny,640,8.8,13.3,69.36797429279541,91.41796875,bbox,avg_recall,0.50:0.95,small,100,0.05935800469709807
10,YOLOv3-tiny,640,8.8,13.3,69.36797429279541,91.41796875,bbox,avg_recall,0.50:0.95,medium,100,0.20668312582443754
11,YOLOv3-tiny,640,8.8,13.3,69.36797429279541,91.41796875,bbox,avg_recall,0.50:0.95,large,100,0.181003201361603
