,model,model_img_size,model_params,model_gflops,fps,max_mem,iou_type,metric,iou,area,max_dets,score
0,yolov5s_no_augment_sgd_ep50_lr01_trainres512_infres512_pretrained,512,7.0,10.1,61.172766803667706,802.3125,bbox,avg_precision,0.50:0.95,all,100,0.3587197886156266
1,yolov5s_no_augment_sgd_ep50_lr01_trainres512_infres512_pretrained,512,7.0,10.1,61.172766803667706,802.3125,bbox,avg_precision,0.50,all,100,0.622666359423828
2,yolov5s_no_augment_sgd_ep50_lr01_trainres512_infres512_pretrained,512,7.0,10.1,61.172766803667706,802.3125,bbox,avg_precision,0.75,all,100,0.37343244555945637
3,yolov5s_no_augment_sgd_ep50_lr01_trainres512_infres512_pretrained,512,7.0,10.1,61.172766803667706,802.3125,bbox,avg_precision,0.50:0.95,small,100,0.0
4,yolov5s_no_augment_sgd_ep50_lr01_trainres512_infres512_pretrained,512,7.0,10.1,61.172766803667706,802.3125,bbox,avg_precision,0.50:0.95,medium,100,0.5571266960389221
5,yolov5s_no_augment_sgd_ep50_lr01_trainres512_infres512_pretrained,512,7.0,10.1,61.172766803667706,802.3125,bbox,avg_precision,0.50:0.95,large,100,0.35927256642933103
6,yolov5s_no_augment_sgd_ep50_lr01_trainres512_infres512_pretrained,512,7.0,10.1,61.172766803667706,802.3125,bbox,avg_recall,0.50:0.95,all,1,0.44117594760457635
7,yolov5s_no_augment_sgd_ep50_lr01_trainres512_infres512_pretrained,512,7.0,10.1,61.172766803667706,802.3125,bbox,avg_recall,0.50:0.95,all,10,0.4425622637009424
8,yolov5s_no_augment_sgd_ep50_lr01_trainres512_infres512_pretrained,512,7.0,10.1,61.172766803667706,802.3125,bbox,avg_recall,0.50:0.95,all,100,0.4425622637009424
9,yolov5s_no_augment_sgd_ep50_lr01_trainres512_infres512_pretrained,512,7.0,10.1,61.172766803667706,802.3125,bbox,avg_recall,0.50:0.95,small,100,0.0
10,yolov5s_no_augment_sgd_ep50_lr01_trainres512_infres512_pretrained,512,7.0,10.1,61.172766803667706,802.3125,bbox,avg_recall,0.50:0.95,medium,100,0.6193772893772895
11,yolov5s_no_augment_sgd_ep50_lr01_trainres512_infres512_pretrained,512,7.0,10.1,61.172766803667706,802.3125,bbox,avg_recall,0.50:0.95,large,100,0.4361478021771532
