,model,model_img_size,model_params,model_gflops,fps,max_mem,iou_type,metric,iou,area,max_dets,score
0,yolov5s_no_augment_sgd_ep50_lr01_trainres608_infres608_pretrained,608,7.0,14.3,49.56852455010475,802.34716796875,bbox,avg_precision,0.50:0.95,all,100,0.35960613294415156
1,yolov5s_no_augment_sgd_ep50_lr01_trainres608_infres608_pretrained,608,7.0,14.3,49.56852455010475,802.34716796875,bbox,avg_precision,0.50,all,100,0.6195103654191614
2,yolov5s_no_augment_sgd_ep50_lr01_trainres608_infres608_pretrained,608,7.0,14.3,49.56852455010475,802.34716796875,bbox,avg_precision,0.75,all,100,0.4007615641464744
3,yolov5s_no_augment_sgd_ep50_lr01_trainres608_infres608_pretrained,608,7.0,14.3,49.56852455010475,802.34716796875,bbox,avg_precision,0.50:0.95,small,100,0.05049504950495049
4,yolov5s_no_augment_sgd_ep50_lr01_trainres608_infres608_pretrained,608,7.0,14.3,49.56852455010475,802.34716796875,bbox,avg_precision,0.50:0.95,medium,100,0.343483759655584
5,yolov5s_no_augment_sgd_ep50_lr01_trainres608_infres608_pretrained,608,7.0,14.3,49.56852455010475,802.34716796875,bbox,avg_precision,0.50:0.95,large,100,0.36233646586884255
6,yolov5s_no_augment_sgd_ep50_lr01_trainres608_infres608_pretrained,608,7.0,14.3,49.56852455010475,802.34716796875,bbox,avg_recall,0.50:0.95,all,1,0.4291476916587202
7,yolov5s_no_augment_sgd_ep50_lr01_trainres608_infres608_pretrained,608,7.0,14.3,49.56852455010475,802.34716796875,bbox,avg_recall,0.50:0.95,all,10,0.43007190238963094
8,yolov5s_no_augment_sgd_ep50_lr01_trainres608_infres608_pretrained,608,7.0,14.3,49.56852455010475,802.34716796875,bbox,avg_recall,0.50:0.95,all,100,0.43007190238963094
9,yolov5s_no_augment_sgd_ep50_lr01_trainres608_infres608_pretrained,608,7.0,14.3,49.56852455010475,802.34716796875,bbox,avg_recall,0.50:0.95,small,100,0.05
10,yolov5s_no_augment_sgd_ep50_lr01_trainres608_infres608_pretrained,608,7.0,14.3,49.56852455010475,802.34716796875,bbox,avg_recall,0.50:0.95,medium,100,0.4061294261294261
11,yolov5s_no_augment_sgd_ep50_lr01_trainres608_infres608_pretrained,608,7.0,14.3,49.56852455010475,802.34716796875,bbox,avg_recall,0.50:0.95,large,100,0.43368989193710156
